id,quality,name,evaluationLV,limitLVMin,limitLVMax,menpai,desc,bgDesc,jiangxin,enhanceAble,jiangxinAble,tejiAble,durable,wgMin,wgMax,ngMin,ngMax,wf,nf,dingliATK,dingliDEF,ld,qj,gg,dc,sf,rj,gongli,zhanliOffset,dingli,qx,mz,gd,hx,hs,chaizhao,yushang,poshang,liaoshang,repairCost,icon,xxx3d_str,catDesc,taozhuangId,equipType,equipPos
6102039,4,洛羽之鞘,97,65,0,1,本装备为PVP装,,6,1,1,1,2000,132,162,29,36,0,0,0,0,0,19,14,0,30,0,36,0,0,0,0,0,0,0,18,0,0,0,3840,icon_64_equip_auxiliary_TB_JianQiao_0024,Weapon_TB_M_Auxiliary_1023,稀有装,0,2,FuWuQi
6102040,4,盈天之鞘,110,85,0,1,本装备为PVP装,,9,1,1,1,2000,187,229,47,59,0,0,0,0,0,25,20,0,38,0,44,0,0,0,0,0,0,0,22,0,0,0,4800,icon_64_equip_auxiliary_TB_JianQiao_0027,Weapon_TB_M_Auxiliary_1024,稀有装,0,2,FuWuQi
6102041,4,弧光之鞘,115,90,0,1,本装备为PVP装,,9,1,1,1,2000,218,267,55,70,0,0,0,0,0,29,24,0,45,0,46,0,0,0,0,0,0,0,23,0,0,0,6000,icon_64_equip_Weapon_TB_JianQiao_0032,Weapon_TB_M_Auxiliary_1032,稀有装,0,2,FuWuQi
6102042,1,青锋鞘,13,15,0,1,,,0,0,0,0,1200,9,11,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_auxiliary_TB_JianQiao_0004,Weapon_TB_M_Auxiliary_1004,江洋大盗,0,1,FuWuQi
6102043,1,清云鞘,23,25,0,1,,,0,0,0,0,1200,15,19,1,1,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,icon_64_equip_auxiliary_TB_JianQiao_0005,Weapon_TB_M_Auxiliary_1005,江洋大盗,0,1,FuWuQi
6102044,2,山河·白虹鞘,43,30,0,1,本装备为PVP装,,2,1,1,1,1500,32,39,4,5,0,0,0,0,0,7,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_TB_JianQiao_0006,Weapon_TB_M_Auxiliary_1006,江洋大盗,0,2,FuWuQi
6102045,2,山河·太阿鞘,53,45,0,1,本装备为PVP装,,2,1,1,1,1500,43,52,7,8,0,0,0,0,0,9,7,0,15,0,6,0,0,0,0,0,0,0,3,0,0,0,216,icon_64_equip_auxiliary_TB_JianQiao_0007,Weapon_TB_M_Auxiliary_1007,江洋大盗,0,2,FuWuQi
6102046,2,山河·金阙鞘,63,55,0,1,本装备为PVP装,,4,1,1,1,1500,56,69,10,13,0,0,0,0,0,12,8,0,18,0,8,0,0,0,0,0,0,0,4,0,0,0,288,icon_64_equip_auxiliary_TB_JianQiao_0008,Weapon_TB_M_Auxiliary_1008,江洋大盗,0,2,FuWuQi
6102047,2,山河·盘岭鞘,73,65,0,1,本装备为PVP装,,6,1,1,1,1500,73,91,14,18,0,0,0,0,0,14,10,0,22,0,14,0,0,0,0,0,0,0,7,0,0,0,384,icon_64_equip_auxiliary_TB_JianQiao_0009,Weapon_TB_M_Auxiliary_1009,江洋大盗,0,2,FuWuQi
6102048,2,山河·寒川鞘,83,70,0,1,本装备为PVP装,,8,1,1,1,1500,97,119,20,24,0,0,0,0,0,16,12,0,25,0,24,0,0,0,0,0,0,0,12,0,0,0,480,icon_64_equip_auxiliary_TB_JianQiao_0010,Weapon_TB_M_Auxiliary_1010,江洋大盗,0,2,FuWuQi
6102049,2,山河·九天鞘,88,70,0,1,本装备为PVP装,,9,1,1,1,1500,110,135,23,28,0,0,0,0,0,17,12,0,27,0,28,0,0,0,0,0,0,0,14,0,0,0,600,icon_64_equip_auxiliary_TB_JianQiao_0011,Weapon_TB_M_Auxiliary_1011,江洋大盗,0,2,FuWuQi
6102050,1,白虹鞘,38,35,0,1,本装备为PVP装,,2,1,1,1,1500,30,37,0,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_TB_JianQiao_0006,Weapon_TB_M_Auxiliary_1006,商店售卖,0,2,FuWuQi
6102051,1,太阿鞘,48,45,0,1,本装备为PVP装,,2,1,1,1,1500,37,45,5,7,0,0,0,0,0,8,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,216,icon_64_equip_auxiliary_TB_JianQiao_0007,Weapon_TB_M_Auxiliary_1007,商店售卖,0,2,FuWuQi
6102052,1,金阙鞘,58,55,0,1,本装备为PVP装,,4,1,1,1,1500,56,69,10,13,0,0,0,0,0,12,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,288,icon_64_equip_auxiliary_TB_JianQiao_0008,Weapon_TB_M_Auxiliary_1008,商店售卖,0,2,FuWuQi
6102053,1,盘岭鞘,68,65,0,1,本装备为PVP装,,6,1,1,1,1500,73,91,14,18,0,0,0,0,0,14,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,icon_64_equip_auxiliary_TB_JianQiao_0009,Weapon_TB_M_Auxiliary_1009,商店售卖,0,2,FuWuQi
6102054,1,寒川鞘,78,70,0,1,本装备为PVP装,,8,1,1,1,1500,97,119,20,24,0,0,0,0,0,16,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,480,icon_64_equip_auxiliary_TB_JianQiao_0010,Weapon_TB_M_Auxiliary_1010,商店售卖,0,2,FuWuQi
6102055,1,九天鞘,85,70,0,1,本装备为PVP装,,9,1,1,1,1500,110,135,23,28,0,0,0,0,0,17,12,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,600,icon_64_equip_auxiliary_TB_JianQiao_0011,Weapon_TB_M_Auxiliary_1011,商店售卖,0,2,FuWuQi
6102056,0,剑鞘,1,1,0,1,,,0,0,0,0,1000,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_TB_JianQiao_0001,Weapon_TB_M_Auxiliary_1001,商店出售,0,1,FuWuQi
6102057,0,轻铁鞘,5,1,0,1,,,0,0,0,0,1000,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_TB_JianQiao_0002,Weapon_TB_M_Auxiliary_1002,商店售卖,0,1,FuWuQi
6102058,1,精钢鞘,8,7,0,1,,,0,0,0,0,1200,10,13,0,0,0,0,0,0,0,1,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,12,icon_64_equip_auxiliary_TB_JianQiao_0003,Weapon_TB_M_Auxiliary_1003,商店售卖,0,1,FuWuQi
6102059,1,青锋鞘,18,11,0,1,,,0,0,0,0,1200,16,19,0,0,0,0,0,0,0,2,2,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_auxiliary_TB_JianQiao_0004,Weapon_TB_M_Auxiliary_1004,商店售卖,0,1,FuWuQi
6102060,1,清云鞘,28,21,0,1,,,0,0,0,0,1200,22,27,0,0,0,0,0,0,0,4,3,0,6,0,0,80,0,0,0,0,0,0,0,0,0,0,48,icon_64_equip_auxiliary_TB_JianQiao_0005,Weapon_TB_M_Auxiliary_1005,商店售卖,0,1,FuWuQi
6102061,3,幽夜鞘,93,81,0,1,本装备为PVP装,,9,1,1,1,1800,128,156,28,34,0,0,0,0,0,18,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,960,icon_64_equip_auxiliary_TB_JianQiao_0020,Weapon_TB_M_Auxiliary_1021,不再投放的旧版任务装,0,2,FuWuQi
6202001,0,大弓,1,1,0,2,,,0,0,0,0,1000,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_SW_Gong_0001,Weapon_SW_M_Auxiliary_1001,新手装,0,1,FuWuQi
6202002,0,枣木弓,5,1,0,2,,,0,0,0,0,1000,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_SW_Gong_0002,Weapon_SW_M_Auxiliary_1002,任务装PVE,0,1,FuWuQi
6202003,1,角木弓,8,7,0,2,,,0,0,0,0,1200,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,12,icon_64_equip_auxiliary_SW_Gong_0003,Weapon_SW_M_Auxiliary_1003,任务装PVE,0,1,FuWuQi
6202004,1,银弦弓,18,11,0,2,,,0,0,0,0,1200,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_auxiliary_SW_Gong_0004,Weapon_SW_M_Auxiliary_1004,任务装PVE,0,1,FuWuQi
6202005,1,金弦弓,28,21,0,2,,,0,0,0,0,1200,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,1,0,48,icon_64_equip_auxiliary_SW_Gong_0005,Weapon_SW_M_Auxiliary_1005,任务装PVE,0,1,FuWuQi
6202006,1,胡杨弓,38,31,0,2,本装备为PVP装,,2,1,1,1,1500,30,37,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_SW_Gong_0006,Weapon_SW_M_Auxiliary_1006,不再投放的旧版任务装,0,2,FuWuQi
6202007,1,桑梓弓,48,41,0,2,本装备为PVP装,,2,1,1,1,1500,42,51,0,0,0,0,0,0,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,icon_64_equip_auxiliary_SW_Gong_0007,Weapon_SW_M_Auxiliary_1007,不再投放的旧版任务装,0,2,FuWuQi
6202008,2,初武弓,63,51,0,2,本装备为PVP装,,4,1,1,1,1500,63,78,0,0,0,0,0,0,13,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,icon_64_equip_auxiliary_SW_Gong_0008,Weapon_SW_M_Auxiliary_1008,不再投放的旧版任务装,0,2,FuWuQi
6202009,2,千军弓,73,61,0,2,本装备为PVP装,,6,1,1,1,1500,83,102,0,0,0,0,0,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,icon_64_equip_auxiliary_SW_Gong_0009,Weapon_SW_M_Auxiliary_1009,不再投放的旧版任务装,0,2,FuWuQi
6202010,2,涯角弓,83,70,0,2,本装备为PVP装,,8,1,1,1,1500,109,134,0,0,0,0,0,0,17,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,icon_64_equip_auxiliary_SW_Gong_0010,Weapon_SW_M_Auxiliary_1010,不再投放的旧版任务装,0,2,FuWuQi
6202011,1,五虎弓,85,70,0,2,本装备为PVP装,,9,1,1,1,1500,124,152,0,0,0,0,0,0,18,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,icon_64_equip_auxiliary_SW_Gong_0011,Weapon_SW_M_Auxiliary_1011,未投放装备,0,2,FuWuQi
6202012,1,灰翎弓,40,31,0,2,本装备为PVP装,,2,1,1,1,1200,33,41,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,icon_64_equip_auxiliary_SW_Gong_0012,Weapon_SW_M_Auxiliary_1012,制造装,0,2,FuWuQi
6202013,1,紫狐弓,50,41,0,2,本装备为PVP装,,2,1,1,1,1200,44,54,0,0,0,0,0,0,9,6,9,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,108,icon_64_equip_auxiliary_SW_Gong_0013,Weapon_SW_M_Auxiliary_1013,制造装,0,2,FuWuQi
6202014,1,猎隼,60,51,0,2,本装备为PVP装,,4,1,1,1,1200,58,72,0,0,0,0,0,0,12,8,12,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,144,icon_64_equip_auxiliary_SW_Gong_0014,Weapon_SW_M_Auxiliary_1014,制造装,0,2,FuWuQi
6202015,1,飞荧,70,61,0,2,本装备为PVP装,,6,1,1,1,1200,77,95,0,0,0,0,0,0,14,9,14,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,192,icon_64_equip_auxiliary_SW_Gong_0015,Weapon_SW_M_Auxiliary_1015,制造装,0,2,FuWuQi
6202016,1,沧山,80,70,0,2,本装备为PVP装,,8,1,1,1,1200,101,124,0,0,0,0,0,0,16,11,16,0,0,0,22,0,0,0,0,0,0,0,11,0,0,0,240,icon_64_equip_auxiliary_SW_Gong_0016,Weapon_SW_M_Auxiliary_1016,制造装,0,2,FuWuQi
6202017,1,六合,90,70,0,2,本装备为PVP装,,9,1,1,1,1200,130,160,0,0,0,0,0,0,18,12,18,0,0,0,30,0,0,0,0,0,0,0,15,0,0,0,300,icon_64_equip_auxiliary_SW_Gong_0017,Weapon_SW_M_Auxiliary_1017,制造装,0,2,FuWuQi
6202018,2,轻翎弓,45,31,0,2,本装备为PVP装,,2,1,1,1,1500,38,46,0,0,0,0,0,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_SW_Gong_0012,Weapon_SW_M_Auxiliary_1012,制造装,0,2,FuWuQi
6202019,2,紫翼弓,55,41,0,2,本装备为PVP装,,2,1,1,1,1500,51,62,0,0,0,0,0,0,10,7,10,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,216,icon_64_equip_auxiliary_SW_Gong_0013,Weapon_SW_M_Auxiliary_1013,制造装,0,2,FuWuQi
6202020,2,捕云,65,51,0,2,本装备为PVP装,,4,1,1,1,1500,67,82,0,0,0,0,0,0,13,8,13,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,288,icon_64_equip_auxiliary_SW_Gong_0014,Weapon_SW_M_Auxiliary_1014,制造装,0,2,FuWuQi
6202021,2,灵芒,75,61,0,2,本装备为PVP装,,6,1,1,1,1500,87,107,0,0,0,0,0,0,15,10,15,0,0,0,16,0,0,0,0,0,0,0,8,0,0,0,384,icon_64_equip_auxiliary_SW_Gong_0015,Weapon_SW_M_Auxiliary_1015,制造装,0,2,FuWuQi
6202022,2,泱水,85,70,0,2,本装备为PVP装,,8,1,1,1,1500,115,141,0,0,0,0,0,0,17,12,17,0,0,0,26,0,0,0,0,0,0,0,13,0,0,0,480,icon_64_equip_auxiliary_SW_Gong_0016,Weapon_SW_M_Auxiliary_1016,制造装,0,2,FuWuQi
6202023,2,七擒,95,70,0,2,本装备为PVP装,,9,1,1,1,1500,146,179,0,0,0,0,0,0,20,13,20,0,0,0,34,0,0,0,0,0,0,0,17,0,0,0,600,icon_64_equip_auxiliary_SW_Gong_0017,Weapon_SW_M_Auxiliary_1017,制造装,0,2,FuWuQi
6202024,3,紫帷弓,63,41,0,2,本装备为PVP装,,2,1,1,1,1800,63,78,0,0,0,0,0,0,13,8,13,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,432,icon_64_equip_auxiliary_SW_Gong_0013,Weapon_SW_M_Auxiliary_1013,制造装,0,2,FuWuQi
6202025,3,乘风,73,51,0,2,本装备为PVP装,,4,1,1,1,1800,83,102,0,0,0,0,0,0,15,10,15,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,576,icon_64_equip_auxiliary_SW_Gong_0014,Weapon_SW_M_Auxiliary_1014,制造装,0,2,FuWuQi
