id,quality,name,evaluationLV,limitLVMin,limitLVMax,menpai,desc,bgDesc,jiangxin,enhanceAble,jiangxinAble,tejiAble,durable,wgMin,wgMax,ngMin,ngMax,wf,nf,dingliATK,dingliDEF,ld,qj,gg,dc,sf,rj,gongli,zhanliOffset,dingli,qx,mz,gd,hx,hs,chaizhao,yushang,poshang,liaoshang,repairCost,icon,xxx3d_str,catDesc,taozhuangId,equipType,equipPos
6016011,2,师铸·淬珑戒,85,70,0,-1,本装备为PVP装,,8,1,1,1,1500,0,0,50,63,0,0,0,0,0,0,0,27,21,0,26,0,0,0,0,0,0,0,13,0,0,0,480,ICON_64_equip_jiezhi_jingzhixiangyuyin_lv03,,制造装,0,2,JieZhi
6016012,2,师铸·鎏金戒,95,70,0,-1,本装备为PVP装,,9,1,1,1,1500,0,0,66,83,0,0,0,0,0,0,0,29,23,0,34,0,0,0,0,0,0,0,17,0,0,0,600,ICON_64_equip_jiezhi_zhuyujin_lv03,,制造装（弃用）,0,2,JieZhi
6016013,3,神铸·玛瑙戒,67,41,0,-1,本装备为PVP装,,2,1,1,1,1800,0,0,30,37,0,0,0,0,0,0,0,20,15,0,10,0,0,0,0,0,0,0,5,0,0,0,432,ICON_64_equip_jiezhi_xiangmanaoyin_lv03,,制造装（不再投放）,0,2,JieZhi
6016014,3,神铸·明珠戒,77,51,0,-1,本装备为PVP装,,4,1,1,1,1800,0,0,39,50,0,0,0,0,0,0,0,23,18,0,18,0,0,0,0,0,0,0,9,0,0,0,576,ICON_64_equip_jiezhi_xiangzhenzhu_lv04,,制造装（不再投放）,0,2,JieZhi
6016015,3,神铸·镶宝戒,87,61,0,-1,本装备为PVP装,,6,1,1,1,1800,0,0,53,67,0,0,0,0,0,0,0,27,21,0,28,0,0,0,0,0,0,0,14,0,0,0,768,ICON_64_equip_jiezhi_xiangyuyin_lv04,,制造装（不再投放）,0,2,JieZhi
6016016,3,神铸·淬珑戒,97,70,0,-1,本装备为PVP装,,8,1,1,1,1800,0,0,70,87,0,0,0,0,0,0,0,30,23,0,36,0,0,0,0,0,0,0,18,0,0,0,960,ICON_64_equip_jiezhi_jingzhixiangyuyin_lv04,,制造装（不再投放）,0,2,JieZhi
6016017,3,神铸·鎏金戒,105,70,0,-1,本装备为PVP装,,9,1,1,1,1800,0,0,85,106,0,0,0,0,0,0,0,33,25,0,40,0,0,0,0,0,0,0,20,0,0,0,1200,ICON_64_equip_jiezhi_zhuyujin_lv04,,制造装（弃用）,0,2,JieZhi
6016018,4,龙翡戒,97,65,0,-1,本装备为PVP装,,6,1,1,1,2000,0,0,75,94,0,0,0,0,0,0,0,31,24,0,36,0,0,0,0,0,0,0,18,0,0,0,3840,ICON_64_Material_YinLongFeiCuiShouShi(JieZhi)(Jin),,稀有装,0,2,JieZhi
6016019,4,璧光戒,110,85,0,-1,本装备为PVP装,,9,1,1,1,2000,0,0,110,138,0,0,0,0,0,0,0,41,32,0,44,0,0,0,0,0,0,0,22,0,0,0,4800,ICON_64_Material_BaiYuXiangYinShouShi(JieZhi)(Jin),,稀有装,0,2,JieZhi
6016020,4,逆鳞戒,115,90,0,-1,本装备为PVP装,,9,1,1,1,2000,0,0,132,167,0,0,0,0,0,0,0,48,37,0,46,0,0,0,0,0,0,0,23,0,0,0,6000,ICON_64_Material_JinLongYuShiShouShi(JieZhi)(Jin),,稀有装,0,2,JieZhi
6016021,4,翼蝶戒,105,81,0,-1,本装备为PVP装,,9,1,1,1,2000,0,0,95,120,0,0,0,0,0,0,0,33,25,0,40,0,0,0,0,0,0,0,20,0,0,0,6000,ICON_64_Material_FengDieLiuJinNuanYuShouShi(JieZhi)(Jin),,稀有装,0,2,JieZhi
6016022,1,黄铜戒,28,21,0,-1,,,0,0,0,0,1200,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,48,ICON_64_equip_jiezhi_baishi,,任务装PVE,0,1,JieZhi
6016023,1,碧玉戒,38,31,0,-1,本装备为PVP装,,2,1,1,1,1500,0,0,8,10,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_jiezhi_xiangjin,,不再投放的旧版任务装,0,2,JieZhi
6016024,1,瑶光戒,48,41,0,-1,本装备为PVP装,,2,1,1,1,1500,0,0,13,16,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_jiezhi_chenmu,,不再投放的旧版任务装,0,2,JieZhi
6016025,2,菩提戒,63,51,0,-1,本装备为PVP装,,4,1,1,1,1500,0,0,26,33,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_jiezhi_moyv,,不再投放的旧版任务装,0,2,JieZhi
6016026,2,月钩戒,73,61,0,-1,本装备为PVP装,,6,1,1,1,1500,0,0,35,44,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_jiezhi_feicui,,不再投放的旧版任务装,0,2,JieZhi
6016027,2,昭武戒,83,70,0,-1,本装备为PVP装,,8,1,1,1,1500,0,0,47,60,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,480,ICON_64_equip_jiezhi_xiangya,,不再投放的旧版任务装,0,2,JieZhi
6016028,1,锁心戒,85,70,0,-1,本装备为PVP装,,9,1,1,1,1500,0,0,50,63,0,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,600,ICON_64_equip_jiezhi_chenguang,,未投放装备,0,2,JieZhi
6016029,3,墨玉戒,47,30,0,-1,,,2,1,1,1,1500,0,0,12,16,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_jiezhi_qingming,,普通话本装（不再产出）,0,2,JieZhi
6016030,3,翡翠戒,62,41,0,-1,本装备为PVP装,,2,1,1,1,1800,0,0,25,31,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,432,ICON_64_equip_jiezhi_youlong,,普通话本装（不再产出）,0,2,JieZhi
6016031,3,象牙戒,70,51,0,-1,本装备为PVP装,,4,1,1,1,1800,0,0,33,41,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,576,ICON_64_equip_jiezhi_jinghong,,普通话本装（不再产出）,0,2,JieZhi
6016032,3,玄金戒,80,61,0,-1,本装备为PVP装,,6,1,1,1,1800,0,0,43,55,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,768,ICON_64_equip_jiezhi_haoyue,,普通话本装（不再产出）,0,2,JieZhi
6016033,3,招隐戒,90,70,0,-1,本装备为PVP装,,8,1,1,1,1800,0,0,58,73,0,0,0,0,0,0,0,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_feiniao,,普通话本装（不再产出）,0,2,JieZhi
6016034,3,游龙戒,67,50,0,-1,本装备为PVP装,,2,1,1,1,1800,0,0,30,37,0,0,0,0,0,0,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,432,ICON_64_equip_jiezhi_muxue,,挑战本装（不再产出）,0,2,JieZhi
6016035,3,惊鸿戒,77,60,0,-1,本装备为PVP装,,4,1,1,1,1800,0,0,39,50,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,576,ICON_64_equip_jiezhi_qianyuan,,挑战本装（不再产出）,0,2,JieZhi
6016036,3,皓月戒,87,70,0,-1,本装备为PVP装,,6,1,1,1,1800,0,0,53,67,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,768,ICON_64_equip_jiezhi_wuchang,,挑战本装（不再产出）,0,2,JieZhi
6016037,3,飞凫戒,97,70,0,-1,本装备为PVP装,,8,1,1,1,1800,0,0,70,87,0,0,0,0,0,0,0,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_shenxiao,,挑战本装（不再产出）,0,2,JieZhi
6016038,1,黄铜戒,23,26,0,-1,,,0,0,0,0,1200,0,0,1,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,ICON_64_equip_jiezhi_baishi,,江洋大盗,0,1,JieZhi
6016039,2,山河·碧玉戒,43,30,0,-1,本装备为PVP装,,2,1,1,1,1500,0,0,10,13,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_jiezhi_xiangjin,,江洋大盗,0,2,JieZhi
6016040,2,山河·瑶光戒,53,46,0,-1,本装备为PVP装,,2,1,1,1,1500,0,0,16,21,0,0,0,0,0,0,0,15,12,0,6,0,0,0,0,0,0,0,3,0,0,0,216,ICON_64_equip_jiezhi_chenmu,,江洋大盗,0,2,JieZhi
6016041,2,山河·菩提戒,63,56,0,-1,本装备为PVP装,,4,1,1,1,1500,0,0,26,33,0,0,0,0,0,0,0,18,14,0,8,0,0,0,0,0,0,0,4,0,0,0,288,ICON_64_equip_jiezhi_moyv,,江洋大盗,0,2,JieZhi
6016042,2,山河·月钩戒,73,66,0,-1,本装备为PVP装,,6,1,1,1,1500,0,0,35,44,0,0,0,0,0,0,0,22,17,0,14,0,0,0,0,0,0,0,7,0,0,0,384,ICON_64_equip_jiezhi_feicui,,江洋大盗,0,2,JieZhi
6016043,2,山河·昭武戒,83,70,0,-1,本装备为PVP装,,8,1,1,1,1500,0,0,47,60,0,0,0,0,0,0,0,25,20,0,24,0,0,0,0,0,0,0,12,0,0,0,480,ICON_64_equip_jiezhi_xiangya,,江洋大盗,0,2,JieZhi
6016044,2,山河·锁心戒,88,70,0,-1,本装备为PVP装,,9,1,1,1,1500,0,0,55,69,0,0,0,0,0,0,0,27,21,0,28,0,0,0,0,0,0,0,14,0,0,0,600,ICON_64_equip_jiezhi_chenguang,,江洋大盗,0,2,JieZhi
6016045,1,碧玉戒,38,36,0,-1,本装备为PVP装,,2,1,1,1,1500,0,0,8,10,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_jiezhi_xiangjin,,商店售卖,0,2,JieZhi
6016046,1,瑶光戒,48,46,0,-1,本装备为PVP装,,2,1,1,1,1500,0,0,13,16,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_jiezhi_chenmu,,商店售卖,0,2,JieZhi
6016047,1,菩提戒,58,56,0,-1,本装备为PVP装,,4,1,1,1,1500,0,0,21,27,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_jiezhi_moyv,,商店售卖,0,2,JieZhi
6016048,1,月钩戒,68,66,0,-1,本装备为PVP装,,6,1,1,1,1500,0,0,30,39,0,0,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_jiezhi_feicui,,商店售卖,0,2,JieZhi
6016049,1,昭武戒,78,70,0,-1,本装备为PVP装,,8,1,1,1,1500,0,0,41,51,0,0,0,0,0,0,0,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,480,ICON_64_equip_jiezhi_xiangya,,商店售卖,0,2,JieZhi
6016050,1,锁心戒,85,70,0,-1,本装备为PVP装,,9,1,1,1,1500,0,0,50,63,0,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,600,ICON_64_equip_jiezhi_chenguang,,商店售卖,0,2,JieZhi
6016051,1,黄铜戒,28,21,0,-1,,,0,0,0,0,1200,0,0,3,4,0,0,0,0,0,0,0,6,5,0,0,60,0,0,0,0,0,0,0,0,0,0,48,ICON_64_equip_jiezhi_baishi,,商店售卖,0,1,JieZhi
6016052,3,暮雪戒,100,70,0,-1,本装备为PVP装,,9,1,1,1,1800,0,0,75,94,0,0,0,0,0,0,0,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,ICON_64_equip_jiezhi_muxue,,普通话本装（不再产出）,0,2,JieZhi
6016053,3,飞凫戒,97,81,0,-1,本装备为PVP装,,9,1,1,1,1800,0,0,73,90,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_shenxiao,,不再投放的旧版任务装,0,2,JieZhi
6016054,2,银河戒·初淬,75,61,0,-1,本装备为PVP装,,6,1,1,1,1500,0,0,40,50,0,0,0,0,0,0,0,23,18,0,16,0,0,0,0,0,0,0,8,0,0,0,384,ICON_64_equip_jiezhi_CuiHuoJieZhi,,淬火装,0,2,JieZhi
6016055,3,银宇戒·初淬,87,61,0,-1,本装备为PVP装,,6,1,1,1,1800,0,0,53,67,0,0,0,0,0,0,0,27,21,0,28,0,0,0,0,0,0,0,14,0,0,0,768,ICON_64_equip_jiezhi_CuiHuoJieZhi,,淬火装,0,2,JieZhi
6016056,2,银河戒·深淬,85,70,0,-1,本装备为PVP装,,8,1,1,1,1500,0,0,50,63,0,0,0,0,0,0,0,26,20,0,26,0,0,0,0,0,0,0,13,0,0,0,480,ICON_64_equip_jiezhi_CuiHuoJieZhi,,淬火装,0,2,JieZhi
6016057,3,银宇戒·深淬,97,70,0,-1,本装备为PVP装,,8,1,1,1,1800,0,0,70,87,0,0,0,0,0,0,0,30,23,0,36,0,0,0,0,0,0,0,18,0,0,0,960,ICON_64_equip_jiezhi_CuiHuoJieZhi,,淬火装,0,2,JieZhi
6016058,2,天火·菩提戒,63,51,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_jiezhi_moyv,,任务装PVE输出（不使用）,0,1,JieZhi
6016059,2,金刚·菩提戒,63,51,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_jiezhi_moyv,,任务装PVE暴击（不使用）,0,1,JieZhi
6016060,2,泽兰·菩提戒,63,51,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_jiezhi_moyv,,任务装PVE生存（不使用）,0,1,JieZhi
6016061,2,天火·月钩戒,73,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_jiezhi_feicui,,任务装PVE输出（不使用）,0,1,JieZhi
6016062,2,金刚·月钩戒,73,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_jiezhi_feicui,,任务装PVE暴击（不使用）,0,1,JieZhi
6016063,2,泽兰·月钩戒,73,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_jiezhi_feicui,,任务装PVE生存（不使用）,0,1,JieZhi
6016064,2,天火·昭武戒,83,71,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_jiezhi_xiangya,,任务装PVE输出（不使用）,0,1,JieZhi
6016065,2,金刚·昭武戒,83,71,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_jiezhi_xiangya,,任务装PVE暴击（不使用）,0,1,JieZhi
6016066,2,泽兰·昭武戒,83,71,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_jiezhi_xiangya,,任务装PVE生存（不使用）,0,1,JieZhi
6016067,3,天火·飞凫戒,93,81,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_shenxiao,,任务装PVE输出（不使用）,0,1,JieZhi
6016068,3,金刚·飞凫戒,93,81,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_shenxiao,,任务装PVE暴击（不使用）,0,1,JieZhi
6016069,3,泽兰·飞凫戒,93,81,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_shenxiao,,任务装PVE生存（不使用）,0,1,JieZhi
6016070,3,天火·浩然戒,98,86,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_HB_haoran,,任务装PVE输出（不使用）,0,1,JieZhi
6016071,3,金刚·浩然戒,98,86,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_HB_haoran,,任务装PVE暴击（不使用）,0,1,JieZhi
6016072,3,泽兰·浩然戒,98,86,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_HB_haoran,,任务装PVE生存（不使用）,0,1,JieZhi
6016073,2,武皇·瑶光戒,53,41,0,-1,本装备为PVP装,,2,1,1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_jiezhi_chenmu,,任务套PVP（不使用）,0,2,JieZhi
6016074,2,武皇·菩提戒,63,51,0,-1,本装备为PVP装,,4,1,1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_jiezhi_moyv,,任务套PVP（不使用）,0,2,JieZhi
6016075,2,武皇·月钩戒,73,61,0,-1,本装备为PVP装,,6,1,1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_jiezhi_feicui,,任务套PVP（不使用）,0,2,JieZhi
6016076,2,武皇·昭武戒,83,71,0,-1,本装备为PVP装,,8,1,1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_jiezhi_xiangya,,任务套PVP（不使用）,0,2,JieZhi
6016077,3,武皇·飞凫戒,93,81,0,-1,本装备为PVP装,,9,1,1,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_shenxiao,,任务套PVP（不使用）,0,2,JieZhi
6016078,3,武皇·浩然戒,98,86,0,-1,本装备为PVP装,,9,1,1,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_HB_haoran,,任务套PVP（不使用）,0,2,JieZhi
6016079,1,工铸·剑魄戒,95,81,0,-1,本装备为PVP装,,9,1,1,1,1200,0,0,66,83,0,0,0,0,0,0,0,29,23,0,34,0,0,0,0,0,0,0,17,0,0,0,240,ICON_64_equip_jiezhi_HB_jianpo,,制造装,0,2,JieZhi
6016080,2,匠铸·剑魄戒,100,81,0,-1,本装备为PVP装,,9,1,1,1,1500,0,0,75,94,0,0,0,0,0,0,0,31,24,0,36,0,0,0,0,0,0,0,18,0,0,0,480,ICON_64_equip_jiezhi_HB_jianpo,,制造装,0,2,JieZhi
6016081,3,师铸·剑魄戒,103,81,0,-1,本装备为PVP装,,9,1,1,1,1800,0,0,81,101,0,0,0,0,0,0,0,32,25,0,38,0,0,0,0,0,0,0,19,0,0,0,960,ICON_64_equip_jiezhi_HB_jianpo,,制造装,0,2,JieZhi
6016082,3,天火·墨玉戒,85,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,56,69,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0.5,0,3,14,0,144,ICON_64_equip_jiezhi_qingming,,PVE普通话本套输出,0,1,JieZhi
6016083,3,金刚·墨玉戒,85,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,56,69,0,0,0,0,0,0,0,0,0,0,0,467,0,20,0,0,0,0,0,3,14,0,144,ICON_64_equip_jiezhi_qingming,,PVE普通话本套暴击,0,1,JieZhi
6016084,3,泽兰·墨玉戒,85,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,56,69,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,3,14,50,144,ICON_64_equip_jiezhi_qingming,,PVE普通话本套生存,0,1,JieZhi
6016085,3,天火·翡翠戒,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,72,88,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,21,0,576,ICON_64_equip_jiezhi_youlong,,PVE普通话本套输出（不使用）,0,1,JieZhi
6016086,3,金刚·翡翠戒,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,72,88,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0.5,0,0,0,21,0,576,ICON_64_equip_jiezhi_youlong,,PVE普通话本套暴击（不使用）,0,1,JieZhi
6016087,3,泽兰·翡翠戒,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,72,88,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,21,50,576,ICON_64_equip_jiezhi_youlong,,PVE普通话本套生存（不使用）,0,1,JieZhi
6016088,4,天火·象牙戒,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,90,110,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,1,0,0,6,20,0,960,ICON_64_equip_jiezhi_jinghong,,PVE话本散件输出（不使用）,0,1,JieZhi
6016089,4,金刚·象牙戒,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,90,110,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,1,0,0,6,17,0,960,ICON_64_equip_jiezhi_jinghong,,PVE话本散件暴击（不使用）,0,1,JieZhi
6016090,4,泽兰·象牙戒,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,90,110,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,1,0,0,6,17,25,960,ICON_64_equip_jiezhi_jinghong,,PVE话本散件生存（不使用）,0,1,JieZhi
6016091,4,天火·玄金戒,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,97,119,0,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,1,0,0,0,20,0,1200,ICON_64_equip_jiezhi_haoyue,,PVE话本散件输出（不使用）,0,1,JieZhi
6016092,4,金刚·玄金戒,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,97,119,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,1.5,0,0,0,17,0,1200,ICON_64_equip_jiezhi_haoyue,,PVE话本散件暴击（不使用）,0,1,JieZhi
